,year,month,season,song_name,artist,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
15473,2015,8,Summer,Want To Want Me,JASON DERULO,0.775,0.68,C,0.0629,0.00906,0,0.109,0.656,114.025,207719
15474,2015,8,Summer,Sugar,MAROON 5,0.748,0.788,C#/Db,0.0334,0.0591,0,0.0863,0.884,120.076,235493
15475,2015,8,Summer,Uma Thurman,FALL OUT BOY,0.623,0.962,E,0.0895,0.103,0.000174,0.264,0.676,149.963,211573
15476,2015,8,Summer,Flex (Ooh Ooh Ooh),RICH HOMIE QUAN,0.726,0.607,D,0.0498,0.0389,0,0.19,0.891,81.997,176744
15477,2015,8,Summer,Thinking Out Loud,ED SHEERAN,0.781,0.445,D,0.0295,0.474,0,0.184,0.591,78.998,281560
15478,2015,8,Summer,Kick The Dust Up,LUKE BRYAN,0.597,0.86,C#/Db,0.0461,0.196,0,0.087,0.818,172.064,190587
15479,2015,8,Summer,Earned It (Fifty Shades Of Grey),THE WEEKND,0.659,0.291,D,0.0348,0.405,0,0.0771,0.406,119.829,277680
15480,2015,8,Summer,Bitch Better Have My Money,RIHANNA,0.781,0.728,C#/Db,0.0621,0.0509,1.94E-06,0.257,0.395,102.99,219306
15481,2015,8,Summer,House Party,SAM HUNT,0.747,0.861,G#/Ab,0.0514,0.113,0,0.026,0.859,103.966,190240
15482,2015,8,Summer,Love Me Like You Do,ELLIE GOULDING,0.262,0.606,G#/Ab,0.0484,0.247,0,0.125,0.275,189.857,252534
15483,2015,8,Summer,You Know You Like It,DJ SNAKE & ALUNAGEORGE,0.407,0.725,F,0.188,0.0141,2.46E-06,0.306,0.247,196.093,247267
15484,2015,8,Summer,Talking Body,TOVE LO,0.736,0.761,E,0.0338,0.0966,0,0.0823,0.114,119.999,238427
15485,2015,8,Summer,Take Your Time,SAM HUNT,0.558,0.719,B,0.0419,0.101,0,0.212,0.483,158.031,243707
15486,2015,8,Summer,Nasty Freestyle,T-WAYNE,0.779,0.472,B,0.218,0.0577,0,0.114,0.412,135.051,142212
15487,2015,8,Summer,Slow Motion,TREY SONGZ,0.733,0.408,G,0.0388,0.679,3.92E-05,0.11,0.291,94.947,197854
15488,2015,8,Summer,Stitches,SHAWN MENDES,0.752,0.754,C#/Db,0.0615,0.0151,0,0.0486,0.755,149.789,206880
15489,2015,8,Summer,Girl Crush,LITTLE BIG TOWN,0.5,0.225,C,0.0302,0.842,0,0.112,0.355,173.788,193320
15490,2015,8,Summer,Crash And Burn,THOMAS RHETT,0.69,0.781,F,0.0305,0.0873,2.28E-06,0.164,0.841,130.02,190733
15491,2015,8,Summer,Elastic Heart,SIA,0.421,0.791,A,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,257200
15492,2015,8,Summer,Renegades,X AMBASSADORS,0.526,0.862,D,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200
15493,2015,8,Summer,Buy Me A Boat,CHRIS JANSON,0.574,0.745,D,0.0507,0.319,0,0.11,0.693,154.042,179078
15494,2015,8,Summer,Loving You Easy,ZAC BROWN BAND,0.721,0.585,C#/Db,0.0276,0.0143,2.42E-06,0.0682,0.355,99,155653
15495,2015,8,Summer,Shake It Off,TAYLOR SWIFT,0.648,0.785,G,0.165,0.0561,0,0.148,0.943,160.02,219200
15496,2015,8,Summer,One Hell Of An Amen,BRANTLEY GILBERT,0.548,0.665,C#/Db,0.0281,0.0139,2.72E-06,0.0769,0.549,138.055,221467
15497,2015,8,Summer,Like A Wrecking Ball,ERIC CHURCH,0.693,0.335,C,0.0395,0.338,0.000552,0.118,0.623,136.071,198907
15498,2015,8,Summer,This Could Be Us,RAE SREMMURD,0.732,0.69,C,0.134,0.291,0,0.116,0.758,143.072,206307
15499,2015,8,Summer,She's Kinda Hot,5 SECONDS OF SUMMER,0.664,0.908,E,0.0317,0.00182,0,0.109,0.889,118.031,216454
15500,2015,8,Summer,Kiss You In The Morning,MICHAEL RAY,0.557,0.909,B,0.0423,0.00769,0,0.317,0.857,152.13,181400
15501,2015,8,Summer,"John Cougar, John Deere, John 3:16",KEITH URBAN,0.694,0.779,C,0.071,0.0688,3.99E-06,0.0803,0.594,84.975,221600
15502,2015,8,Summer,Tonight Looks Good On You,JASON ALDEAN,0.481,0.75,F#/Gb,0.0537,0.219,1.20E-06,0.0958,0.523,169.958,231667
15503,2015,8,Summer,Young & Crazy,FRANKIE BALLARD,0.498,0.81,G,0.0263,0.00392,0.00717,0.0635,0.594,79.935,189160
15504,2015,8,Summer,The Night Is Still Young,NICKI MINAJ,0.656,0.692,C#/Db,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560
15505,2015,8,Summer,Hell Of A Night,DUSTIN LYNCH,0.499,0.797,D,0.0402,0.00472,0,0.297,0.591,85.054,190427
15506,2015,8,Summer,Sangria,BLAKE SHELTON,0.646,0.724,A,0.0265,0.017,1.39E-06,0.153,0.54,115.984,233480
15507,2015,8,Summer,Lose My Mind,BRETT ELDREDGE,0.68,0.755,F#/Gb,0.029,0.0206,0,0.21,0.824,101.048,155440
15508,2015,8,Summer,Ghost Town,ADAM LAMBERT,0.703,0.736,E,0.046,0.186,1.92E-05,0.174,0.274,119.955,208330
15509,2015,8,Summer,Love You Like That,CANAAN SMITH,0.559,0.766,B,0.0295,0.0107,6.98E-05,0.194,0.723,145.26,203053
15510,2015,8,Summer,Wet Dreamz,J. COLE,0.517,0.705,F#/Gb,0.364,0.0751,0,0.128,0.584,175.906,239320
15511,2015,8,Summer,Commas,FUTURE,0.878,0.561,B,0.218,0.0357,0.000237,0.133,0.332,139.962,236748
15512,2015,8,Summer,Should've Been Us,TORI KELLY,0.647,0.759,F#/Gb,0.12,0.00367,1.13E-05,0.0704,0.424,89.944,186467
15513,2015,8,Summer,This Summer's Gonna Hurt Like A MotherF****r,MAROON 5,0.644,0.855,E,0.0461,0.00239,3.28E-05,0.29,0.795,99.024,29127
15514,2015,8,Summer,Real Life,JAKE OWEN,0.654,0.749,C#/Db,0.0257,0.00195,0,0.0956,0.774,108.004,169827
15515,2015,8,Summer,El Perdon,NICKY JAM & ENRIQUE IGLESIAS,0.628,0.69,G#/Ab,0.0511,0.443,0,0.113,0.66,179.908,205907
15516,2015,8,Summer,Ex's & Oh's,ELLE KING,0.612,0.921,G,0.085,0.0183,0,0.0576,0.446,139.988,202173
15517,2015,8,Summer,Fire N Gold,BEA MILLER,0.539,0.869,F#/Gb,0.0471,0.00463,0,0.324,0.362,143.987,211573
15518,2015,8,Summer,Burning House,CAM,0.728,0.253,C,0.0304,0.887,1.11E-05,0.133,0.457,140.923,231333
15519,2015,8,Summer,Fly,MADDIE & TAE,0.512,0.68,F,0.0278,0.606,0,0.175,0.26,156.038,217293
15520,2015,8,Summer,How Deep Is Your Love,CALVIN HARRIS & DISCIPLES,0.673,0.859,B,0.056,0.00426,0.015,0.128,0.111,127.978,256560
15521,2015,8,Summer,Beautiful Now,ZEDD featuring JON BELLION,0.512,0.976,B,0.063,0.0072,0.00432,0.327,0.109,128.002,198750
15522,2015,8,Summer,Crushin' It,BRAD PAISLEY,0.595,0.823,D,0.0483,0.0385,1.35E-06,0.0984,0.745,108.99,220147
15523,2015,8,Summer,Love Me Like You Mean It,KELSEA BALLERINI,0.645,0.84,E,0.0518,0.0452,0,0.327,0.805,151.94,200027
15524,2015,8,Summer,Break Up With Him,OLD DOMINION,0.617,0.632,G#/Ab,0.0371,0.0675,0,0.108,0.564,151.988,207733
15525,2015,8,Summer,Cheyenne,JASON DERULO,0.554,0.768,F#/Gb,0.127,0.0126,7.13E-06,0.122,0.324,99.679,215107
15526,2015,8,Summer,Save It For A Rainy Day,KENNY CHESNEY,0.538,0.775,G,0.0291,0.0053,0,0.0807,0.614,154.889,182213
15527,2015,8,Summer,Bright,ECHOSMITH,0.646,0.431,F#/Gb,0.0262,0.637,6.99E-06,0.113,0.292,90.034,220627
15528,2015,8,Summer,I'm Comin' Over,CHRIS YOUNG,0.575,0.845,A#/Bb,0.035,0.0282,0,0.0814,0.376,127.997,197280
15529,2015,8,Summer,Alright,KENDRICK LAMAR,0.796,0.766,G,0.238,0.0742,0,0.0827,0.558,110.034,219333
15530,2015,8,Summer,Anything Goes,FLORIDA GEORGIA LINE,0.458,0.976,C,0.0459,0.00182,0,0.193,0.76,154.007,218867
15531,2015,8,Summer,Yoga,JANELLE MONAE & JIDENNA,0.74,0.546,G,0.0498,0.0159,8.41E-05,0.209,0.375,130.028,217679
15532,2015,8,Summer,Like I Can,SAM SMITH,0.656,0.627,G,0.0379,0.343,2.17E-05,0.124,0.481,99.933,167066
15533,2015,9,Fall,What Do You Mean?,JUSTIN BIEBER,0.845,0.567,F,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680
15534,2015,9,Fall,Can't Feel My Face,THE WEEKND,0.705,0.769,A,0.0425,0.113,0,0.105,0.583,107.949,213520
15535,2015,9,Fall,The Hills,THE WEEKND,0.585,0.564,C,0.0515,0.0671,0,0.135,0.137,113.003,242253
15536,2015,9,Fall,Watch Me,SILENTO,0.821,0.759,G#/Ab,0.121,0.247,0,0.321,0.962,140.01,185143
15537,2015,9,Fall,Cheerleader,OMI,0.78,0.68,E,0.0305,0.141,1.20E-05,0.138,0.594,118.026,180560
15538,2015,9,Fall,Where Are U Now,SKRILLEX & DIPLO featuring JUSTIN BIEBER,0.432,0.781,E,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,250286
15539,2015,9,Fall,Cool For The Summer,DEMI LOVATO,0.583,0.61,F,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740
15540,2015,9,Fall,Photograph,ED SHEERAN,0.614,0.379,E,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987
15541,2015,9,Fall,Fight Song,RACHEL PLATTEN,0.564,0.714,G,0.129,0.0549,0,0.155,0.33,175.924,204013
15542,2015,9,Fall,Trap Queen,FETTY WAP,0.746,0.873,G,0.128,0.0244,0,0.354,0.817,148.075,222093
15543,2015,9,Fall,Wildest Dreams,TAYLOR SWIFT,0.583,0.67,G#/Ab,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433
15544,2015,9,Fall,Shut Up And Dance,WALK THE MOON,0.578,0.866,C#/Db,0.0619,0.00701,0,0.257,0.619,128.038,199080
15545,2015,9,Fall,Downtown,"MACKLEMORE & RYAN LEWIS featuring ERIC NALLY, MELLE MEL, KOO",0.828,0.609,C#/Db,0.0694,0.0916,1.21E-06,0.291,0.707,109.725,292593
15546,2015,9,Fall,Stitches,SHAWN MENDES,0.752,0.754,C#/Db,0.0615,0.0151,0,0.0486,0.755,149.789,206880
15547,2015,9,Fall,See You Again,WIZ KHALIFA featuring CHARLIE PUTH,0.733,0.638,A#/Bb,0.0592,0.445,1.96E-05,0.0925,0.429,80.001,264000
15548,2015,9,Fall,Hotline Bling,DRAKE,0.891,0.628,D,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067
15549,2015,9,Fall,Drag Me Down,ONE DIRECTION,0.73,0.703,C,0.0369,0.109,0,0.0657,0.595,138.113,192120
15550,2015,9,Fall,Hit The Quan,ILOVEMEMPHIS,0.741,0.488,G#/Ab,0.362,0.000235,0,0.0488,0.625,160.018,181081
15551,2015,9,Fall,Uma Thurman,FALL OUT BOY,0.623,0.962,E,0.0895,0.103,0.000174,0.264,0.676,149.963,211573
15552,2015,9,Fall,Flex (Ooh Ooh Ooh),RICH HOMIE QUAN,0.726,0.607,D,0.0498,0.0389,0,0.19,0.891,81.997,176744
15553,2015,9,Fall,Want To Want Me,JASON DERULO,0.775,0.68,C,0.0629,0.00906,0,0.109,0.656,114.025,207719
15554,2015,9,Fall,House Party,SAM HUNT,0.747,0.861,G#/Ab,0.0514,0.113,0,0.026,0.859,103.966,190240
15555,2015,9,Fall,Thinking Out Loud,ED SHEERAN,0.781,0.445,D,0.0295,0.474,0,0.184,0.591,78.998,281560
15556,2015,9,Fall,"Honey, I'm Good.",ANDY GRAMMER,0.752,0.775,A,0.0546,0.0324,0,0.351,0.595,122.014,199263
15557,2015,9,Fall,Sugar,MAROON 5,0.748,0.788,C#/Db,0.0334,0.0591,0,0.0863,0.884,120.076,235493
15558,2015,9,Fall,Earned It (Fifty Shades Of Grey),THE WEEKND,0.659,0.291,D,0.0348,0.405,0,0.0771,0.406,119.829,277680
15559,2015,9,Fall,Back To Back,DRAKE,0.893,0.48,C#/Db,0.356,0.00855,0,0.116,0.382,86.976,170638
15560,2015,9,Fall,Renegades,X AMBASSADORS,0.526,0.862,D,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200
15561,2015,9,Fall,"John Cougar, John Deere, John 3:16",KEITH URBAN,0.694,0.779,C,0.071,0.0688,3.99E-06,0.0803,0.594,84.975,221600
15562,2015,9,Fall,Again,FETTY WAP,0.748,0.733,B,0.072,0.0062,0,0.329,0.291,93.019,312240
15563,2015,9,Fall,Love Myself,HAILEE STEINFELD,0.617,0.759,C,0.0678,0.0026,0,0.419,0.324,122.924,218773
15564,2015,9,Fall,Buy Me A Boat,CHRIS JANSON,0.574,0.745,D,0.0507,0.319,0,0.11,0.693,154.042,179078
15565,2015,9,Fall,Crash And Burn,THOMAS RHETT,0.69,0.781,F,0.0305,0.0873,2.28E-06,0.164,0.841,130.02,190733
15566,2015,9,Fall,Strip It Down,LUKE BRYAN,0.631,0.875,A,0.0447,0.382,0,0.0867,0.705,137.961,241613
15567,2015,9,Fall,Ex's & Oh's,ELLE KING,0.612,0.921,G,0.085,0.0183,0,0.0576,0.446,139.988,202173
15568,2015,9,Fall,Should've Been Us,TORI KELLY,0.647,0.759,F#/Gb,0.12,0.00367,1.13E-05,0.0704,0.424,89.944,186467
15569,2015,9,Fall,Tell Your Friends,THE WEEKND,0.583,0.454,C#/Db,0.0425,0.265,0,0.181,0.309,74.64,334333
15570,2015,9,Fall,How Deep Is Your Love,CALVIN HARRIS & DISCIPLES,0.673,0.859,B,0.056,0.00426,0.015,0.128,0.111,127.978,256560
15571,2015,9,Fall,This Could Be Us,RAE SREMMURD,0.732,0.69,C,0.134,0.291,0,0.116,0.758,143.072,206307
15572,2015,9,Fall,She's Kinda Hot,5 SECONDS OF SUMMER,0.664,0.908,E,0.0317,0.00182,0,0.109,0.889,118.031,216454
15573,2015,9,Fall,Lose My Mind,BRETT ELDREDGE,0.68,0.755,F#/Gb,0.029,0.0206,0,0.21,0.824,101.048,155440
15574,2015,9,Fall,Acquainted,THE WEEKND,0.372,0.478,G,0.0503,0.482,0,0.0844,0.254,101.102,348853
15575,2015,9,Fall,Hell Of A Night,DUSTIN LYNCH,0.499,0.797,D,0.0402,0.00472,0,0.297,0.591,85.054,190427
15576,2015,9,Fall,Real Life,THE WEEKND,0.581,0.652,B,0.0496,0.439,0,0.351,0.358,90.634,223373
15577,2015,9,Fall,Save It For A Rainy Day,KENNY CHESNEY,0.538,0.775,G,0.0291,0.0053,0,0.0807,0.614,154.889,182213
15578,2015,9,Fall,Kick The Dust Up,LUKE BRYAN,0.597,0.86,C#/Db,0.0461,0.196,0,0.087,0.818,172.064,190587
15579,2015,9,Fall,El Perdon,NICKY JAM & ENRIQUE IGLESIAS,0.628,0.69,G#/Ab,0.0511,0.443,0,0.113,0.66,179.908,205907
15580,2015,9,Fall,Here,ALESSIA CARA,0.376,0.821,C,0.104,0.0785,0,0.0823,0.331,120.462,199453
15581,2015,9,Fall,Burning House,CAM,0.728,0.253,C,0.0304,0.887,1.11E-05,0.133,0.457,140.923,231333
15582,2015,9,Fall,Comfortable,K CAMP,0.765,0.412,G,0.0726,0.72,0,0.126,0.632,109.986,211573
15583,2015,9,Fall,Fly,MADDIE & TAE,0.512,0.68,F,0.0278,0.606,0,0.175,0.26,156.038,217293
15584,2015,9,Fall,Levels,NICK JONAS,0.432,0.656,F,0.428,0.0488,0,0.256,0.66,199.246,167693
15585,2015,9,Fall,Beautiful Now,ZEDD featuring JON BELLION,0.512,0.976,B,0.063,0.0072,0.00432,0.327,0.109,128.002,198750
15586,2015,9,Fall,Ghost Town,ADAM LAMBERT,0.703,0.736,E,0.046,0.186,1.92E-05,0.174,0.274,119.955,208330
15587,2015,9,Fall,Anything Goes,FLORIDA GEORGIA LINE,0.458,0.976,C,0.0459,0.00182,0,0.193,0.76,154.007,218867
15588,2015,9,Fall,Black Magic,LITTLE MIX,0.776,0.875,E,0.0575,0.0343,0,0.314,0.849,111.988,211786
15589,2015,9,Fall,Break Up With Him,OLD DOMINION,0.617,0.632,G#/Ab,0.0371,0.0675,0,0.108,0.564,151.988,207733
15590,2015,9,Fall,Smoke Break,CARRIE UNDERWOOD,0.453,0.839,B,0.0511,0.0513,0,0.348,0.55,160.16,198333
15591,2015,9,Fall,Roots,IMAGINE DRAGONS,0.637,0.887,G,0.227,0.707,0.00188,0.326,0.596,157.759,174507
15592,2015,9,Fall,I'm Comin' Over,CHRIS YOUNG,0.575,0.845,A#/Bb,0.035,0.0282,0,0.0814,0.376,127.997,197280
15593,2015,9,Fall,Shameless,THE WEEKND,0.603,0.563,F#/Gb,0.027,0.147,0,0.109,0.234,100.06,253507
15594,2015,9,Fall,Rotten To The Core,"DOVE CAMERON, CAMERON BOYCE, BOOBOO STEWART & SOFIA CARSON",0.693,0.808,E,0.093,0.0506,1.18E-06,0.578,0.547,127.945,162067
15595,2015,9,Fall,Cheyenne,JASON DERULO,0.554,0.768,F#/Gb,0.127,0.0126,7.13E-06,0.122,0.324,99.679,215107
15596,2015,9,Fall,Loving You Easy,ZAC BROWN BAND,0.721,0.585,C#/Db,0.0276,0.0143,2.42E-06,0.0682,0.355,99,155653
15597,2015,9,Fall,Alright,KENDRICK LAMAR,0.796,0.766,G,0.238,0.0742,0,0.0827,0.558,110.034,219333
15598,2015,9,Fall,Let Me See Ya Girl,COLE SWINDELL,0.523,0.834,F#/Gb,0.0281,0.254,0,0.393,0.445,92.99,187587
15599,2015,9,Fall,Young & Crazy,FRANKIE BALLARD,0.498,0.81,G,0.0263,0.00392,0.00717,0.0635,0.594,79.935,189160
15600,2015,9,Fall,No Role Modelz,J. COLE,0.692,0.521,A#/Bb,0.33,0.301,0,0.0565,0.463,100.45,292987
15601,2015,9,Fall,Nothin' Like You,DAN + SHAY,0.589,0.704,E,0.0303,0.151,0,0.067,0.437,84.956,186253
15602,2015,9,Fall,Jet Black Heart,5 SECONDS OF SUMMER,0.507,0.85,B,0.033,0.000163,0,0.0812,0.545,153.957,221716
15603,2015,9,Fall,Gonna Wanna Tonight,CHASE RICE,0.584,0.79,D,0.0412,0.0444,4.22E-05,0.0734,0.691,123.961,214950
15604,2015,9,Fall,New Americana,HALSEY,0.339,0.707,C,0.0428,0.0113,0,0.337,0.359,173.993,183808
15605,2015,9,Fall,The Night Is Still Young,NICKI MINAJ,0.656,0.692,C#/Db,0.0563,0.00212,0.00305,0.128,0.693,128.016,227560
15606,2015,9,Fall,Real Life,JAKE OWEN,0.654,0.749,C#/Db,0.0257,0.00195,0,0.0956,0.774,108.004,169827
15607,2015,9,Fall,In The Night,THE WEEKND,0.505,0.68,G,0.0714,0.0796,0,0.0465,0.539,168.022,235653
15608,2015,10,Fall,The Hills,THE WEEKND,0.585,0.564,C,0.0515,0.0671,0,0.135,0.137,113.003,242253
15609,2015,10,Fall,What Do You Mean?,JUSTIN BIEBER,0.845,0.567,F,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680
15610,2015,10,Fall,Hotline Bling,DRAKE,0.891,0.628,D,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067
15611,2015,10,Fall,Can't Feel My Face,THE WEEKND,0.705,0.769,A,0.0425,0.113,0,0.105,0.583,107.949,213520
15612,2015,10,Fall,Watch Me,SILENTO,0.821,0.759,G#/Ab,0.121,0.247,0,0.321,0.962,140.01,185143
15613,2015,10,Fall,Wildest Dreams,TAYLOR SWIFT,0.583,0.67,G#/Ab,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433
15614,2015,10,Fall,Stitches,SHAWN MENDES,0.752,0.754,C#/Db,0.0615,0.0151,0,0.0486,0.755,149.789,206880
15615,2015,10,Fall,Cheerleader,OMI,0.78,0.68,E,0.0305,0.141,1.20E-05,0.138,0.594,118.026,180560
15616,2015,10,Fall,Photograph,ED SHEERAN,0.614,0.379,E,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987
15617,2015,10,Fall,Trap Queen,FETTY WAP,0.746,0.873,G,0.128,0.0244,0,0.354,0.817,148.075,222093
15618,2015,10,Fall,Downtown,"MACKLEMORE & RYAN LEWIS featuring ERIC NALLY, MELLE MEL, KOO",0.828,0.609,C#/Db,0.0694,0.0916,1.21E-06,0.291,0.707,109.725,292593
15619,2015,10,Fall,Hit The Quan,ILOVEMEMPHIS,0.741,0.488,G#/Ab,0.362,0.000235,0,0.0488,0.625,160.018,181081
15620,2015,10,Fall,Renegades,X AMBASSADORS,0.526,0.862,D,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200
15621,2015,10,Fall,Cool For The Summer,DEMI LOVATO,0.583,0.61,F,0.0382,0.00425,0.000105,0.14,0.336,114.06,214740
15622,2015,10,Fall,Drag Me Down,ONE DIRECTION,0.73,0.703,C,0.0369,0.109,0,0.0657,0.595,138.113,192120
15623,2015,10,Fall,Jumpman,DRAKE & FUTURE,0.852,0.553,C#/Db,0.187,0.0559,0,0.332,0.656,142.079,205879
15624,2015,10,Fall,Ex's & Oh's,ELLE KING,0.612,0.921,G,0.085,0.0183,0,0.0576,0.446,139.988,202173
15625,2015,10,Fall,See You Again,WIZ KHALIFA featuring CHARLIE PUTH,0.733,0.638,A#/Bb,0.0592,0.445,1.96E-05,0.0925,0.429,80.001,264000
15626,2015,10,Fall,Where Are U Now,SKRILLEX & DIPLO featuring JUSTIN BIEBER,0.432,0.781,E,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,250286
15627,2015,10,Fall,Shut Up And Dance,WALK THE MOON,0.578,0.866,C#/Db,0.0619,0.00701,0,0.257,0.619,128.038,199080
15628,2015,10,Fall,Fight Song,RACHEL PLATTEN,0.564,0.714,G,0.129,0.0549,0,0.155,0.33,175.924,204013
15629,2015,10,Fall,On My Mind,ELLIE GOULDING,0.702,0.705,C,0.0543,0.258,5.93E-06,0.0879,0.743,154.911,213445
15630,2015,10,Fall,Love Myself,HAILEE STEINFELD,0.617,0.759,C,0.0678,0.0026,0,0.419,0.324,122.924,218773
15631,2015,10,Fall,Strip It Down,LUKE BRYAN,0.631,0.875,A,0.0447,0.382,0,0.0867,0.705,137.961,241613
15632,2015,10,Fall,Flex (Ooh Ooh Ooh),RICH HOMIE QUAN,0.726,0.607,D,0.0498,0.0389,0,0.19,0.891,81.997,176744
15633,2015,10,Fall,Back To Back,DRAKE,0.893,0.48,C#/Db,0.356,0.00855,0,0.116,0.382,86.976,170638
15634,2015,10,Fall,Uma Thurman,FALL OUT BOY,0.623,0.962,E,0.0895,0.103,0.000174,0.264,0.676,149.963,211573
15635,2015,10,Fall,Thinking Out Loud,ED SHEERAN,0.781,0.445,D,0.0295,0.474,0,0.184,0.591,78.998,281560
15636,2015,10,Fall,Again,FETTY WAP,0.748,0.733,B,0.072,0.0062,0,0.329,0.291,93.019,312240
15637,2015,10,Fall,How Deep Is Your Love,CALVIN HARRIS & DISCIPLES,0.673,0.859,B,0.056,0.00426,0.015,0.128,0.111,127.978,256560
15638,2015,10,Fall,Here,ALESSIA CARA,0.376,0.821,C,0.104,0.0785,0,0.0823,0.331,120.462,199453
15639,2015,10,Fall,Want To Want Me,JASON DERULO,0.775,0.68,C,0.0629,0.00906,0,0.109,0.656,114.025,207719
15640,2015,10,Fall,Earned It (Fifty Shades Of Grey),THE WEEKND,0.659,0.291,D,0.0348,0.405,0,0.0771,0.406,119.829,277680
15641,2015,10,Fall,Sugar,MAROON 5,0.748,0.788,C#/Db,0.0334,0.0591,0,0.0863,0.884,120.076,235493
15642,2015,10,Fall,Levels,NICK JONAS,0.432,0.656,F,0.428,0.0488,0,0.256,0.66,199.246,167693
15643,2015,10,Fall,Same Old Love,SELENA GOMEZ,0.672,0.593,B,0.0304,0.0223,0,0.214,0.438,98.02,229080
15644,2015,10,Fall,Lose My Mind,BRETT ELDREDGE,0.68,0.755,F#/Gb,0.029,0.0206,0,0.21,0.824,101.048,155440
15645,2015,10,Fall,"John Cougar, John Deere, John 3:16",KEITH URBAN,0.694,0.779,C,0.071,0.0688,3.99E-06,0.0803,0.594,84.975,221600
15646,2015,10,Fall,Big Rings,DRAKE & FUTURE,0.776,0.675,G#/Ab,0.266,0.00196,0,0.227,0.27,131.984,217707
15647,2015,10,Fall,Diamonds Dancing,DRAKE & FUTURE,0.51,0.358,C#/Db,0.0467,0.125,3.74E-05,0.111,0.171,136.036,314632
15648,2015,10,Fall,Save It For A Rainy Day,KENNY CHESNEY,0.538,0.775,G,0.0291,0.0053,0,0.0807,0.614,154.889,182213
15649,2015,10,Fall,House Party,SAM HUNT,0.747,0.861,G#/Ab,0.0514,0.113,0,0.026,0.859,103.966,190240
15650,2015,10,Fall,Alive,SIA,0.508,0.762,F#/Gb,0.0489,0.254,0.000122,0.108,0.444,99.963,263520
15651,2015,10,Fall,RGF Island,FETTY WAP,0.746,0.764,C,0.0423,0.00116,8.19E-06,0.0867,0.518,137.98,173893
15652,2015,10,Fall,Right Hand,DRAKE,0.916,0.301,D,0.237,0.117,0,0.089,0.351,100.518,190595
15653,2015,10,Fall,Break Up With Him,OLD DOMINION,0.617,0.632,G#/Ab,0.0371,0.0675,0,0.108,0.564,151.988,207733
15654,2015,10,Fall,El Perdon,NICKY JAM & ENRIQUE IGLESIAS,0.628,0.69,G#/Ab,0.0511,0.443,0,0.113,0.66,179.908,205907
15655,2015,10,Fall,Liquor,CHRIS BROWN,0.686,0.342,F,0.0447,0.0212,0,0.111,0.429,104.995,224907
15656,2015,10,Fall,Digital Dash,DRAKE & FUTURE,0.881,0.546,D,0.12,0.00296,4.72E-06,0.226,0.276,140.032,231231
15657,2015,10,Fall,Burning House,CAM,0.728,0.253,C,0.0304,0.887,1.11E-05,0.133,0.457,140.923,231333
15658,2015,10,Fall,Comfortable,K CAMP,0.765,0.412,G,0.0726,0.72,0,0.126,0.632,109.986,211573
15659,2015,10,Fall,Antidote,TRAVI$ SCOTT,0.713,0.526,C#/Db,0.032,0.00767,0.000148,0.124,0.131,131.05,262693
15660,2015,10,Fall,Smoke Break,CARRIE UNDERWOOD,0.453,0.839,B,0.0511,0.0513,0,0.348,0.55,160.16,198333
15661,2015,10,Fall,Anything Goes,FLORIDA GEORGIA LINE,0.458,0.976,C,0.0459,0.00182,0,0.193,0.76,154.007,218867
15662,2015,10,Fall,White Iverson,POST MALONE,0.675,0.562,G,0.0352,0.233,0,0.0816,0.309,130.098,256533
15663,2015,10,Fall,Scholarships,DRAKE & FUTURE,0.739,0.416,C,0.285,0.0966,1.27E-05,0.1,0.259,109.168,209288
15664,2015,10,Fall,I'm Comin' Over,CHRIS YOUNG,0.575,0.845,A#/Bb,0.035,0.0282,0,0.0814,0.376,127.997,197280
15665,2015,10,Fall,Writing's On The Wall,SAM SMITH,0.261,0.302,F,0.0339,0.769,2.57E-06,0.0863,0.0883,81.418,278987
15666,2015,10,Fall,No Role Modelz,J. COLE,0.692,0.521,A#/Bb,0.33,0.301,0,0.0565,0.463,100.45,292987
15667,2015,10,Fall,Buy Me A Boat,CHRIS JANSON,0.574,0.745,D,0.0507,0.319,0,0.11,0.693,154.042,179078
15668,2015,10,Fall,Live From The Gutter,DRAKE & FUTURE,0.824,0.49,G,0.429,0.0369,1.24E-06,0.0807,0.307,165.948,211643
15669,2015,10,Fall,Fly,MADDIE & TAE,0.512,0.68,F,0.0278,0.606,0,0.175,0.26,156.038,217293
